DATE,DPRIME,DTWEXBGS,GVZCLS,HQMCB10YRP,HQMCB10YR,OVXCLS,STLFSI4,T5YIE,T10Y2Y,TB3MS,VIXCLS,AAA,DEXUSEU,SP500
12-03-2019,4.75,116.8946,12.15,2.86,2.92,35.05,-0.2376,1.51,0.19,1.54,15.96,3.01,1.1089,3093.2
12-04-2019,4.75,116.6969,11.57,2.86,2.92,32.21,-0.2376,1.54,0.19,1.54,14.8,3.01,1.1076,3112.76
12-05-2019,4.75,116.3888,11.25,2.86,2.92,30.41,-0.2376,1.55,0.22,1.54,14.52,3.01,1.1104,3117.43
12-06-2019,4.75,116.5425,10.73,2.86,2.92,30.02,-0.1508,1.59,0.23,1.54,13.62,3.01,1.1052,3145.91
12-09-2019,4.75,116.3328,10.75,2.86,2.92,30.02,-0.1508,1.59,0.2,1.54,15.86,3.01,1.1067,3135.96
12-10-2019,4.75,116.2588,10.33,2.86,2.92,27.94,-0.1508,1.59,0.2,1.54,15.68,3.01,1.109,3132.52
12-11-2019,4.75,116.1524,10.81,2.86,2.92,27.81,-0.1508,1.6,0.18,1.54,14.99,3.01,1.1092,3141.63
12-12-2019,4.75,115.8786,10.95,2.86,2.92,27.44,-0.1508,1.62,0.24,1.54,13.94,3.01,1.1115,3168.57
12/13/2019,4.75,115.7007,10.39,2.86,2.92,26.76,-0.3235,1.62,0.21,1.54,12.63,3.01,1.1128,3168.8
12/16/2019,4.75,115.559,10.39,2.86,2.92,26.51,-0.3235,1.64,0.24,1.54,12.14,3.01,1.1139,3191.45
12/17/2019,4.75,115.5593,10.03,2.86,2.92,26.33,-0.3235,1.65,0.26,1.54,12.29,3.01,1.1148,3192.52
12/18/2019,4.75,115.6659,10.04,2.86,2.92,26.77,-0.3235,1.68,0.29,1.54,12.58,3.01,1.1113,3191.14
12/19/2019,4.75,115.6029,10.39,2.86,2.92,24.8,-0.3235,1.68,0.3,1.54,12.5,3.01,1.1128,3205.37
12/20/2019,4.75,115.7636,9.69,2.86,2.92,25.54,-0.4222,1.67,0.29,1.54,12.51,3.01,1.1076,3221.22
12/23/2019,4.75,115.8098,10.56,2.86,2.92,25.11,-0.4222,1.67,0.29,1.54,12.61,3.01,1.1091,3224.01
12/26/2019,4.75,115.6379,13.33,2.86,2.92,24.08,-0.4222,1.66,0.26,1.54,12.65,3.01,1.1102,3239.91
12/27/2019,4.75,115.2239,12.32,2.86,2.92,25.16,-0.23,1.64,0.29,1.54,13.43,3.01,1.1174,3240.02
12/30/2019,4.75,114.967,12.56,2.86,2.92,25.86,-0.23,1.66,0.32,1.54,14.82,3.01,1.1217,3221.29
12/31/2019,4.75,114.6728,12.63,2.86,2.92,28.3,-0.23,1.68,0.34,1.54,13.78,3.01,1.1227,3230.78
01-02-2020,4.75,114.9778,12.7,2.73,2.79,28.75,-0.23,1.72,0.3,1.52,12.47,2.94,1.1166,3257.85
01-03-2020,4.75,114.9895,13.46,2.73,2.79,31.92,-0.2714,1.69,0.27,1.52,14.02,2.94,1.1173,3234.85
01-06-2020,4.75,114.9588,14.21,2.73,2.79,32.32,-0.2714,1.69,0.27,1.52,13.85,2.94,1.1187,3246.28
01-07-2020,4.75,115.1501,14.01,2.73,2.79,31.8,-0.2714,1.67,0.29,1.52,13.79,2.94,1.1138,3237.18
01-08-2020,4.75,115.1354,13.67,2.73,2.79,32.6,-0.2714,1.68,0.29,1.52,13.45,2.94,1.1117,3253.05
01-09-2020,4.75,115.2358,12.54,2.73,2.79,33.22,-0.2714,1.67,0.27,1.52,12.54,2.94,1.1106,3274.7
01-10-2020,4.75,115.0705,12.27,2.73,2.79,30.38,-0.3963,1.67,0.27,1.52,12.56,2.94,1.1119,3265.35
1/13/2020,4.75,115.037,10.91,2.73,2.79,34.25,-0.3963,1.7,0.27,1.52,12.32,2.94,1.1138,3288.13
1/14/2020,4.75,115.0264,11.02,2.73,2.79,33.62,-0.3963,1.7,0.24,1.52,12.39,2.94,1.113,3283.15
1/15/2020,4.75,114.9558,11.75,2.73,2.79,33.38,-0.3963,1.67,0.23,1.52,12.42,2.94,1.116,3289.29
1/16/2020,4.75,115.0032,11.38,2.73,2.79,29.79,-0.3963,1.68,0.23,1.52,12.32,2.94,1.1131,3316.81
1/17/2020,4.75,115.0675,11.31,2.73,2.79,28.6,-0.5581,1.68,0.26,1.52,12.1,2.94,1.1093,3329.62
1/21/2020,4.75,115.19,11.48,2.73,2.79,27.66,-0.5581,1.66,0.25,1.52,12.85,2.94,1.1096,3320.79
1/22/2020,4.75,115.2297,11.16,2.73,2.79,30.7,-0.5581,1.64,0.24,1.52,12.91,2.94,1.1085,3321.75
1/23/2020,4.75,115.557,11.61,2.73,2.79,31.95,-0.5581,1.64,0.23,1.52,12.98,2.94,1.1041,3325.54
1/24/2020,4.75,115.5578,12.48,2.73,2.79,34.55,-0.4343,1.62,0.21,1.52,14.56,2.94,1.1026,3295.47
1/27/2020,4.75,115.8025,12.9,2.73,2.79,37.72,-0.4343,1.56,0.17,1.52,18.23,2.94,1.1019,3243.63
1/28/2020,4.75,115.7261,11.89,2.73,2.79,36.42,-0.4343,1.59,0.2,1.52,16.28,2.94,1.1008,3276.24
1/29/2020,4.75,115.7022,12.09,2.73,2.79,35.73,-0.4343,1.58,0.18,1.52,16.39,2.94,1.1004,3273.4
1/30/2020,4.75,115.8098,12.23,2.73,2.79,37.49,-0.4343,1.59,0.16,1.52,15.49,2.94,1.1032,3283.66
1/31/2020,4.75,115.7371,13.5,2.73,2.79,40.35,-0.1374,1.6,0.18,1.52,18.84,2.94,1.1082,3225.52
02-03-2020,4.75,116.1207,12.48,2.51,2.57,41.81,-0.1374,1.56,0.18,1.52,17.97,2.78,1.1062,3248.92
02-04-2020,4.75,115.9326,12.01,2.51,2.57,39.44,-0.1374,1.58,0.2,1.52,16.05,2.78,1.1043,3297.59
02-05-2020,4.75,116.0121,11.32,2.51,2.57,37.88,-0.1374,1.61,0.22,1.52,15.15,2.78,1.1006,3334.69
02-06-2020,4.75,116.1548,11.45,2.51,2.57,36.44,-0.1374,1.61,0.21,1.52,14.96,2.78,1.0979,3345.78
02-07-2020,4.75,116.5117,11.3,2.51,2.57,37.51,-0.5087,1.61,0.18,1.52,15.47,2.78,1.095,3327.71
02-10-2020,4.75,116.5742,11.91,2.51,2.57,39.01,-0.5087,1.62,0.19,1.52,15.04,2.78,1.0916,3352.09
02-11-2020,4.75,116.3615,11.48,2.51,2.57,37.52,-0.5087,1.6,0.18,1.52,15.18,2.78,1.0917,3357.75
02-12-2020,4.75,116.2824,11.07,2.51,2.57,35.58,-0.5087,1.64,0.18,1.52,13.74,2.78,1.0893,3379.45
2/13/2020,4.75,116.403,11.59,2.51,2.57,35.84,-0.5087,1.65,0.17,1.52,14.15,2.78,1.0848,3373.94
2/14/2020,4.75,116.4252,11.62,2.51,2.57,35.93,-0.6052,1.64,0.17,1.52,13.68,2.78,1.0839,3380.16
2/18/2020,4.75,116.6068,13.02,2.51,2.57,33.47,-0.6052,1.64,0.14,1.52,14.83,2.78,1.0815,3370.29
2/19/2020,4.75,116.7858,13.34,2.51,2.57,32.27,-0.6052,1.65,0.14,1.52,14.38,2.78,1.0794,3386.15
2/20/2020,4.75,117.2488,13.35,2.51,2.57,33.16,-0.6052,1.63,0.13,1.52,15.56,2.78,1.0797,3373.23
2/21/2020,4.75,117.051,15.79,2.51,2.57,35.87,-0.4685,1.6,0.12,1.52,17.08,2.78,1.0855,3337.75
2/24/2020,4.75,117.4056,17.58,2.51,2.57,39.53,-0.4685,1.57,0.12,1.52,25.03,2.78,1.0857,3225.89
2/25/2020,4.75,117.2462,18.13,2.51,2.57,42.5,-0.4685,1.52,0.13,1.52,27.85,2.78,1.0868,3128.21
2/26/2020,4.75,117.4089,16.48,2.51,2.57,43.4,-0.4685,1.5,0.17,1.52,27.56,2.78,1.0887,3116.39
2/27/2020,4.75,117.3717,18.05,2.51,2.57,49.42,-0.4685,1.48,0.19,1.52,39.16,2.78,1.0977,2978.76
2/28/2020,4.75,117.6593,21.27,2.51,2.57,51.25,0.6506,1.33,0.27,1.52,40.11,2.78,1.1001,2954.22
03-02-2020,4.75,116.8165,18.98,2.87,2.92,48.33,0.6506,1.32,0.26,0.29,33.42,3.02,1.1164,3090.23
03-03-2020,4.75,116.4976,22.01,2.87,2.92,50.8,0.6506,1.34,0.31,0.29,36.82,3.02,1.1175,3003.37
03-04-2020,4.25,116.7812,18.55,2.87,2.92,50.59,0.6506,1.34,0.35,0.29,31.99,3.02,1.113,3130.12
03-05-2020,4.25,116.7919,22.43,2.87,2.92,52.58,0.6506,1.28,0.33,0.29,39.62,3.02,1.1202,3023.94
03-06-2020,4.25,116.7125,25.12,2.87,2.92,65.02,1.3372,1.14,0.25,0.29,41.94,3.02,1.1319,2972.37
03-09-2020,4.25,117.19,31.29,2.87,2.92,115.92,1.3372,0.8,0.16,0.29,54.46,3.02,1.142,2746.56
03-10-2020,4.25,117.9045,23.99,2.87,2.92,92.93,1.3372,0.77,0.26,0.29,47.3,3.02,1.1342,2882.23
03-11-2020,4.25,118.2531,26.74,2.87,2.92,105.25,1.3372,0.69,0.32,0.29,53.9,3.02,1.128,2741.38
03-12-2020,4.25,120.4905,30.18,2.87,2.92,123.45,1.3372,0.63,0.38,0.29,75.47,3.02,1.1081,2480.64
3/13/2020,4.25,120.4402,37.43,2.87,2.92,118.48,3.3548,0.53,0.45,0.29,57.83,3.02,1.1066,2711.02
3/16/2020,3.25,120.9368,41.43,2.87,2.92,128.5,3.3548,0.3,0.37,0.29,82.69,3.02,1.1139,2386.13
3/17/2020,3.25,122.4819,45.27,2.87,2.92,133.32,3.3548,0.16,0.55,0.29,75.91,3.02,1.0971,2529.19
3/18/2020,3.25,124.1622,48.98,2.87,2.92,166.79,3.3548,0.16,0.64,0.29,76.45,3.02,1.0833,2398.1
3/19/2020,3.25,125.0599,39.48,2.87,2.92,164.06,3.3548,0.14,0.68,0.29,72,3.02,1.0699,2409.39
3/20/2020,3.25,124.9371,36.81,2.87,2.92,190.08,5.3071,0.31,0.55,0.29,66.04,3.02,1.0682,2304.92
3/23/2020,3.25,126.1264,41.16,2.87,2.92,185.68,5.3071,0.37,0.48,0.29,61.59,3.02,1.076,2237.4
3/24/2020,3.25,125.5011,40.41,2.87,2.92,170.86,5.3071,0.55,0.46,0.29,61.67,3.02,1.0794,2447.33
3/25/2020,3.25,124.793,40.56,2.87,2.92,144.03,5.3071,0.69,0.54,0.29,63.95,3.02,1.0835,2475.56
3/26/2020,3.25,122.4336,37.48,2.87,2.92,150.06,5.3071,0.72,0.53,0.29,61,3.02,1.1025,2630.07
3/27/2020,3.25,122.4041,34.89,2.87,2.92,175.88,5.1697,0.54,0.47,0.29,65.54,3.02,1.1059,2541.47
3/30/2020,3.25,123.2926,30.42,2.87,2.92,174.22,5.1697,0.57,0.47,0.29,57.08,3.02,1.1018,2626.65
3/31/2020,3.25,122.5335,29.19,2.87,2.92,170.55,5.1697,0.49,0.47,0.29,53.54,3.02,1.1016,2584.59
04-01-2020,3.25,123.7963,30.26,2.69,2.77,158.98,5.1697,0.56,0.39,0.14,57.06,2.43,1.0934,2470.5
04-02-2020,3.25,123.5938,31.91,2.69,2.77,162.65,5.1697,0.73,0.4,0.14,50.91,2.43,1.0862,2526.9
04-03-2020,3.25,124.4177,31.85,2.69,2.77,141.68,3.1078,0.78,0.39,0.14,46.8,2.43,1.0797,2488.65
04-06-2020,3.25,124.1631,35.76,2.69,2.77,144.19,3.1078,0.85,0.4,0.14,45.24,2.43,1.0808,2663.68
04-07-2020,3.25,123.0986,34.27,2.69,2.77,139.13,3.1078,0.86,0.47,0.14,46.7,2.43,1.0886,2659.41
04-08-2020,3.25,123.2246,29.98,2.69,2.77,141.46,3.1078,0.87,0.5,0.14,43.35,2.43,1.0864,2749.98
04-09-2020,3.25,122.4782,27.59,2.69,2.77,129.88,3.1078,0.9,0.5,0.14,41.67,2.43,1.0931,2789.82
4/13/2020,3.25,122.523,28.41,2.69,2.77,114.44,2.4891,0.94,0.51,0.14,41.17,2.43,1.0906,2761.63
4/14/2020,3.25,122.1154,28.87,2.69,2.77,115.48,2.4891,0.94,0.53,0.14,37.76,2.43,1.0971,2846.06
4/15/2020,3.25,123.0778,27.39,2.69,2.77,120.38,2.4891,0.87,0.43,0.14,40.84,2.43,1.0909,2783.36
4/16/2020,3.25,123.4638,27.74,2.69,2.77,115.1,2.4891,0.7,0.41,0.14,40.11,2.43,1.084,2799.55
4/17/2020,3.25,122.8736,26.96,2.69,2.77,95.91,1.8308,0.67,0.45,0.14,38.15,2.43,1.0883,2874.56
4/20/2020,3.25,123.1062,28.01,2.69,2.77,226.13,1.8308,0.56,0.43,0.14,43.83,2.43,1.0874,2823.16
4/21/2020,3.25,123.9139,30.62,2.69,2.77,325.15,1.8308,0.58,0.38,0.14,45.41,2.43,1.0854,2736.56
4/22/2020,3.25,123.9288,30.44,2.69,2.77,236.8,1.8308,0.69,0.41,0.14,41.98,2.43,1.0829,2799.31
4/23/2020,3.25,123.7582,30.25,2.69,2.77,211,1.8308,0.67,0.39,0.14,41.38,2.43,1.0815,2797.8
4/24/2020,3.25,124.1654,29.22,2.69,2.77,173.53,2.3108,0.72,0.38,0.14,35.93,2.43,1.0798,2836.74
4/27/2020,3.25,123.8887,26.75,2.69,2.77,185.47,2.3108,0.78,0.43,0.14,33.29,2.43,1.0829,2878.48
4/28/2020,3.25,123.3734,24.43,2.69,2.77,198.77,2.3108,0.76,0.42,0.14,33.57,2.43,1.0836,2863.39
4/29/2020,3.25,122.7824,24.16,2.69,2.77,195.59,2.3108,0.78,0.43,0.14,31.23,2.43,1.0853,2939.51
4/30/2020,3.25,122.3317,24.24,2.69,2.77,104.98,2.3108,0.72,0.44,0.14,34.15,2.43,1.0934,2912.43
05-01-2020,3.25,123.1536,24.25,2.51,2.6,110.18,1.1535,0.68,0.44,0.13,37.19,2.5,1.0998,2830.71
05-04-2020,3.25,123.2156,23.68,2.51,2.6,97.42,1.1535,0.69,0.45,0.13,35.97,2.5,1.0911,2842.74
05-05-2020,3.25,122.8062,24.97,2.51,2.6,97.27,1.1535,0.71,0.47,0.13,33.61,2.5,1.0844,2868.44
05-06-2020,3.25,123.6123,24.47,2.51,2.6,115.39,1.1535,0.71,0.55,0.13,34.12,2.5,1.0806,2848.42
05-07-2020,3.25,123.1286,26.15,2.51,2.6,110.62,1.1535,0.7,0.5,0.13,31.44,2.5,1.0815,2881.19
05-08-2020,3.25,122.5416,24.89,2.51,2.6,98.7,0.8563,0.74,0.53,0.13,27.98,2.5,1.0854,2929.8
05-11-2020,3.25,123.237,23.55,2.51,2.6,109.72,0.8563,0.75,0.56,0.13,27.57,2.5,1.0818,2930.32
05-12-2020,3.25,123.0637,22.45,2.51,2.6,86.86,0.8563,0.72,0.52,0.13,33.04,2.5,1.0864,2870.12
5/13/2020,3.25,123.5448,22.71,2.51,2.6,82.83,0.8563,0.71,0.48,0.13,35.28,2.5,1.0837,2820
5/14/2020,3.25,123.6466,24.15,2.51,2.6,80.05,0.8563,0.71,0.47,0.13,32.61,2.5,1.08,2852.5
5/15/2020,3.25,123.6023,23.63,2.51,2.6,76.39,0.8341,0.75,0.48,0.13,31.89,2.5,1.0816,2863.7
5/18/2020,3.25,122.8005,22.81,2.51,2.6,76.14,0.8341,0.84,0.55,0.13,29.3,2.5,1.0904,2953.91
5/19/2020,3.25,122.5695,21.33,2.51,2.6,73.22,0.8341,0.82,0.53,0.13,30.53,2.5,1.0937,2922.94
5/20/2020,3.25,122.1046,20.12,2.51,2.6,73.62,0.8341,0.83,0.52,0.13,27.99,2.5,1.098,2971.61
5/21/2020,3.25,122.0947,19.74,2.51,2.6,89.06,0.8341,0.81,0.51,0.13,29.53,2.5,1.0953,2948.51
5/22/2020,3.25,122.3238,18.95,2.51,2.6,84.98,0.3749,0.8,0.49,0.13,28.16,2.5,1.0894,2955.45
5/26/2020,3.25,121.3904,18.57,2.51,2.6,75.47,0.3749,0.82,0.51,0.13,28.01,2.5,1.097,2991.77
5/27/2020,3.25,121.5714,18.51,2.51,2.6,73.89,0.3749,0.82,0.49,0.13,27.62,2.5,1.0969,3036.13
5/28/2020,3.25,121.0178,18.1,2.51,2.6,72.98,0.3749,0.86,0.53,0.13,28.59,2.5,1.1069,3029.73
5/29/2020,3.25,120.9497,18.15,2.51,2.6,69.23,0.1566,0.83,0.49,0.13,27.51,2.5,1.1107,3044.31
06-01-2020,3.25,120.273,18.06,2.27,2.36,64.38,0.1566,0.84,0.52,0.16,28.23,2.44,1.1123,3055.73
06-02-2020,3.25,119.6902,18.1,2.27,2.36,64.71,0.1566,0.84,0.51,0.16,26.84,2.44,1.1166,3080.82
06-03-2020,3.25,119.2604,18.47,2.27,2.36,65.73,0.1566,0.88,0.58,0.16,25.66,2.44,1.1246,3122.87
06-04-2020,3.25,119.3066,18.05,2.27,2.36,65.13,0.1566,0.88,0.63,0.16,25.81,2.44,1.1322,3112.35
06-05-2020,3.25,118.8182,18.17,2.27,2.36,64.2,-0.1432,0.95,0.69,0.16,24.52,2.44,1.1297,3193.93
06-08-2020,3.25,118.6666,17.94,2.27,2.36,67.24,-0.1432,0.98,0.66,0.16,25.81,2.44,1.1293,3232.39
06-09-2020,3.25,118.5939,19,2.27,2.36,67.76,-0.1432,0.98,0.64,0.16,27.57,2.44,1.1348,3207.18
06-10-2020,3.25,118.5276,20.75,2.27,2.36,63.06,-0.1432,1,0.58,0.16,27.57,2.44,1.1355,3190.14
06-11-2020,3.25,119.2387,23.04,2.27,2.36,69.96,-0.1432,0.95,0.47,0.16,40.79,2.44,1.1378,3002.1
06-12-2020,3.25,119.668,20.39,2.27,2.36,70.22,0.2278,0.95,0.52,0.16,36.09,2.44,1.1253,3041.31
6/15/2020,3.25,119.9579,20.11,2.27,2.36,68.11,0.2278,0.98,0.52,0.16,34.4,2.44,1.127,3066.59
6/16/2020,3.25,119.5708,19.29,2.27,2.36,66.63,0.2278,1.02,0.54,0.16,33.67,2.44,1.1259,3124.74
6/17/2020,3.25,119.9144,18.88,2.27,2.36,61.45,0.2278,1.01,0.55,0.16,33.47,2.44,1.1219,3113.49
6/18/2020,3.25,120.2211,18.31,2.27,2.36,61.35,0.2278,1.12,0.52,0.16,32.94,2.44,1.1216,3115.34
6/19/2020,3.25,120.2221,18.27,2.27,2.36,58.73,0.4205,1.06,0.51,0.16,35.12,2.44,1.1189,3097.74
6/22/2020,3.25,119.7574,19.55,2.27,2.36,56.76,0.4205,1.11,0.52,0.16,31.77,2.44,1.126,3117.86
6/23/2020,3.25,119.3332,20.51,2.27,2.36,58.83,0.4205,1.14,0.54,0.16,31.37,2.44,1.1322,3131.29
6/24/2020,3.25,119.9789,20.01,2.27,2.36,64.96,0.4205,1.1,0.5,0.16,33.84,2.44,1.1272,3050.33
6/25/2020,3.25,120.3041,19.73,2.27,2.36,62.69,0.4205,1.11,0.51,0.16,32.22,2.44,1.1221,3083.76
6/26/2020,3.25,120.5375,20.52,2.27,2.36,63.69,0.4461,1.11,0.47,0.16,34.73,2.44,1.1215,3009.05
6/29/2020,3.25,120.6704,19.26,2.27,2.36,60.04,0.4461,1.14,0.48,0.16,31.78,2.44,1.1237,3053.24
6/30/2020,3.25,120.4697,19.65,2.27,2.36,57.66,0.4461,1.16,0.5,0.16,30.43,2.44,1.1237,3100.29
07-01-2020,3.25,120.0858,18.85,1.98,2.05,53.43,0.4461,1.17,0.52,0.13,28.62,2.14,1.1259,3115.86
07-02-2020,3.25,119.8608,17.7,1.98,2.05,51.29,0.4461,1.21,0.52,0.13,27.68,2.14,1.1237,3130.01
07-06-2020,3.25,119.2902,17.42,1.98,2.05,50.73,0.3565,1.28,0.53,0.13,27.94,2.14,1.1307,3179.72
07-07-2020,3.25,119.5768,17.37,1.98,2.05,51.39,0.3565,1.26,0.49,0.13,29.43,2.14,1.1299,3145.32
07-08-2020,3.25,119.5578,17.74,1.98,2.05,48.85,0.3565,1.25,0.51,0.13,28.08,2.14,1.1329,3169.94
07-09-2020,3.25,119.5175,17.39,1.98,2.05,53.77,0.3565,1.22,0.46,0.13,29.26,2.14,1.1298,3152.05
07-10-2020,3.25,119.3555,16.64,1.98,2.05,49.71,0.074,1.25,0.49,0.13,27.29,2.14,1.1318,3185.04
7/13/2020,3.25,119.1938,16.53,1.98,2.05,53.41,0.074,1.27,0.48,0.13,32.19,2.14,1.1364,3155.22
7/14/2020,3.25,119.3949,16,1.98,2.05,53.04,0.074,1.27,0.49,0.13,29.52,2.14,1.1406,3197.52
7/15/2020,3.25,119.0378,15.36,1.98,2.05,47.05,0.074,1.28,0.48,0.13,27.76,2.14,1.1406,3226.56
7/16/2020,3.25,118.9322,15.37,1.98,2.05,46.12,0.074,1.3,0.46,0.13,28,2.14,1.1433,3215.57
7/17/2020,3.25,119.129,15.09,1.98,2.05,40.22,0.027,1.35,0.5,0.13,25.68,2.14,1.1438,3224.73
7/20/2020,3.25,119.0538,15.3,1.98,2.05,42.59,0.027,1.37,0.46,0.13,24.46,2.14,1.1442,3251.84
7/21/2020,3.25,118.41,16.67,1.98,2.05,41.1,0.027,1.4,0.47,0.13,24.84,2.14,1.1495,3257.3
7/22/2020,3.25,118.14,22.45,1.98,2.05,41.3,0.027,1.4,0.46,0.13,24.32,2.14,1.1587,3276.02
7/23/2020,3.25,118.0678,21.99,1.98,2.05,43.83,0.027,1.37,0.43,0.13,26.08,2.14,1.1623,3235.66
7/24/2020,3.25,118.1394,21.61,1.98,2.05,42.35,-0.2503,1.35,0.45,0.13,25.84,2.14,1.1635,3215.63
7/27/2020,3.25,117.3932,25.52,1.98,2.05,41.37,-0.2503,1.38,0.47,0.13,24.74,2.14,1.175,3239.41
7/28/2020,3.25,117.3253,28.96,1.98,2.05,41.09,-0.2503,1.36,0.45,0.13,25.44,2.14,1.1733,3218.44
7/29/2020,3.25,117.219,26.79,1.98,2.05,39.58,-0.2503,1.38,0.46,0.13,24.1,2.14,1.177,3258.44
7/30/2020,3.25,117.4075,24.13,1.98,2.05,42.06,-0.2503,1.37,0.44,0.13,24.76,2.14,1.1791,3246.22
7/31/2020,3.25,117.215,24.46,1.98,2.05,44.43,-0.1131,1.4,0.44,0.13,24.46,2.14,1.1822,3271.12
08-03-2020,3.25,117.8139,23.56,1.93,2.01,41.56,-0.1131,1.46,0.45,0.1,24.28,2.25,1.175,3294.61
08-04-2020,3.25,117.7902,26.3,1.93,2.01,40.28,-0.1131,1.45,0.41,0.1,23.76,2.25,1.1766,3306.51
08-05-2020,3.25,116.8806,25.69,1.93,2.01,37.12,-0.1131,1.52,0.44,0.1,22.99,2.25,1.1898,3327.77
08-06-2020,3.25,117.0493,27.36,1.93,2.01,37.59,-0.1131,1.53,0.44,0.1,22.65,2.25,1.1856,3349.16
08-07-2020,3.25,117.6306,26.22,1.93,2.01,37.43,-0.2394,1.5,0.44,0.1,22.21,2.25,1.1776,3351.28
08-10-2020,3.25,117.589,23.89,1.93,2.01,35.74,-0.2394,1.49,0.45,0.1,22.13,2.25,1.1756,3360.47
08-11-2020,3.25,117.3851,27.48,1.93,2.01,37.5,-0.2394,1.5,0.48,0.1,24.03,2.25,1.1764,3333.69
08-12-2020,3.25,117.2629,25.85,1.93,2.01,34.74,-0.2394,1.56,0.53,0.1,22.28,2.25,1.1796,3380.35
8/13/2020,3.25,117.1264,25.82,1.93,2.01,34.87,-0.2394,1.56,0.55,0.1,22.13,2.25,1.1818,3373.43
8/14/2020,3.25,116.9464,23.53,1.93,2.01,35.1,-0.3381,1.53,0.57,0.1,22.05,2.25,1.1833,3372.85
8/17/2020,3.25,116.7561,26.35,1.93,2.01,32.43,-0.3381,1.54,0.55,0.1,21.35,2.25,1.1869,3381.99
8/18/2020,3.25,116.567,26.46,1.93,2.01,31.7,-0.3381,1.55,0.53,0.1,21.51,2.25,1.1928,3389.78
8/19/2020,3.25,116.5741,28.15,1.93,2.01,32.85,-0.3381,1.55,0.54,0.1,22.54,2.25,1.1898,3374.85
8/20/2020,3.25,116.8195,25.91,1.93,2.01,32.83,-0.3381,1.48,0.52,0.1,22.72,2.25,1.1862,3385.51
8/21/2020,3.25,117.0638,25.96,1.93,2.01,33.68,-0.1241,1.52,0.48,0.1,22.54,2.25,1.1775,3397.16
8/24/2020,3.25,116.9193,23.86,1.93,2.01,32.25,-0.1241,1.57,0.51,0.1,22.37,2.25,1.1803,3431.28
8/25/2020,3.25,116.828,22.76,1.93,2.01,33.03,-0.1241,1.6,0.54,0.1,22.03,2.25,1.1818,3443.62
8/26/2020,3.25,116.6315,24.79,1.93,2.01,33.79,-0.1241,1.63,0.53,0.1,23.27,2.25,1.1813,3478.73
8/27/2020,3.25,116.6571,23.08,1.93,2.01,33.74,-0.1241,1.65,0.58,0.1,24.47,2.25,1.1824,3484.55
8/28/2020,3.25,115.9459,23.19,1.93,2.01,32.06,-0.3189,1.68,0.6,0.1,22.96,2.25,1.1901,3508.01
8/31/2020,3.25,115.7673,24.32,1.93,2.01,32.59,-0.3189,1.69,0.58,0.1,26.41,2.25,1.195,3500.31
09-01-2020,3.25,115.5771,23,2,2.08,31.74,-0.3189,1.65,0.55,0.11,26.12,2.31,1.1949,3526.65
09-02-2020,3.25,116.0382,23.57,2,2.08,35.49,-0.3189,1.61,0.52,0.11,26.57,2.31,1.184,3580.84
09-03-2020,3.25,116.0758,23.68,2,2.08,41.28,-0.3189,1.53,0.5,0.11,33.6,2.31,1.1832,3455.06
09-04-2020,3.25,116.042,21.98,2,2.08,44.02,-0.158,1.57,0.58,0.11,30.75,2.31,1.182,3426.96
09-08-2020,3.25,116.4681,22.49,2,2.08,55.9,-0.158,1.55,0.55,0.11,31.46,2.31,1.1789,3331.84
09-09-2020,3.25,116.1355,21.66,2,2.08,49.42,-0.158,1.57,0.57,0.11,28.81,2.31,1.181,3398.96
09-10-2020,3.25,115.8867,21.26,2,2.08,52.16,-0.158,1.54,0.54,0.11,29.71,2.31,1.188,3339.19
09-11-2020,3.25,116.0924,20.2,2,2.08,50.13,-0.0042,1.53,0.54,0.11,26.87,2.31,1.1831,3340.97
9/14/2020,3.25,115.6483,20.91,2,2.08,49.41,-0.0042,1.54,0.54,0.11,25.85,2.31,1.1874,3383.54
9/15/2020,3.25,115.5956,20.32,2,2.08,45.19,-0.0042,1.54,0.54,0.11,25.59,2.31,1.1846,3401.2
9/16/2020,3.25,115.3583,20.08,2,2.08,41.13,-0.0042,1.57,0.55,0.11,26.04,2.31,1.1835,3385.49
9/17/2020,3.25,115.4435,19.95,2,2.08,38.73,-0.0042,1.57,0.56,0.11,26.46,2.31,1.1823,3357.01
9/18/2020,3.25,115.244,20.22,2,2.08,39.07,-0.1343,1.58,0.56,0.11,25.83,2.31,1.1857,3319.47
9/21/2020,3.25,116.3826,21.6,2,2.08,42.89,-0.1343,1.5,0.54,0.11,27.78,2.31,1.1737,3281.06
9/22/2020,3.25,116.5482,21.63,2,2.08,41.28,-0.1343,1.5,0.55,0.11,26.86,2.31,1.1703,3315.57
9/23/2020,3.25,117.2576,23.43,2,2.08,44.64,-0.1343,1.48,0.54,0.11,28.58,2.31,1.1677,3236.92
9/24/2020,3.25,117.5524,23.41,2,2.08,42.88,-0.1343,1.45,0.53,0.11,28.51,2.31,1.1666,3246.59
9/25/2020,3.25,117.873,22.09,2,2.08,41.41,0.2346,1.43,0.54,0.11,26.38,2.31,1.1618,3298.46
9/28/2020,3.25,117.6232,22.01,2,2.08,40.64,0.2346,1.48,0.53,0.11,26.19,2.31,1.166,3351.6
9/29/2020,3.25,117.5317,23.28,2,2.08,46.13,0.2346,1.49,0.55,0.11,26.27,2.31,1.1717,3335.47
